headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id
JPMorgan Backs UK's EU Membership as Good for Trade: FT,Business Day,[],232,"JPMorgan Chase &amp; Co said in a submission to the UK Treasury that the country will get what it wants on cross-border rules if it negotiates as part of the European Union, the Financial Times reported on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/22/business/22reuters-britain-eu-jpmorgan.html,,2014-01-22,News,52e05cde38f0d87ee8852855
Italy's Renzi Flexes Muscles in Electoral Reform Drive,World,[],767,Italian center-left leader Matteo Renzi's brisk dismissal of party critics who opposed a deal with their old nemesis Silvio Berlusconi on electoral reform has injected momentum into a political system frozen in deadlock for months.,Reuters,[],http://www.nytimes.com/reuters/2014/01/22/world/europe/22reuters-italy-politics-renzi.html,,2014-01-22,News,52e05d8e38f0d87ee8852859
UK Car Production Hits Six-Year High in 2013: SMMT,Business Day,[],225,"British car production reached its highest level since 2007 last year, buoyed by strong domestic demand and exports outside the European Union, the Society of Motor Manufacturers and Traders said on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/22/business/22reuters-britain-autos.html,,2014-01-22,News,52e05d8e38f0d87ee8852858
China Factory Contraction Shows Weak Start for Economy in 2014,Business Day,[],829,"Activity in China's factory sector contracted in January for the first time in six months, a preliminary survey showed on Thursday, pointing to a weak start for the economy in 2014 as policymakers seek to curb high debt levels to head off financial...",Reuters,[],http://www.nytimes.com/reuters/2014/01/22/business/22reuters-china-economy-pmi.html,,2014-01-22,News,52e0757138f0d87ee8852899
"Analysis: Petrobras Fuel Woes Make Brazil Dependent on U.S., India",Business Day,[],1271,"In October 2007, Brazilian President Dilma Rousseff, then chairwoman of state-run petroleum company Petrobras, proudly predicted that giant new offshore oil fields would usher in an age of Brazilian energy independence.",Reuters,[],http://www.nytimes.com/reuters/2014/01/22/business/22reuters-brazil-refining-analysis.html,,2014-01-22,News,52e07a5f38f0d87ee88528a7
Hyundai Motor Posts First Sales Drop in Three Years as Stronger Won Bites,Business Day,[],235,"South Korea's Hyundai Motor posted its first year-on-year fall in quarterly revenue in nearly three years, as the stronger local currency weighed and imported rivals gained ground in the Korean home market.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-hyundai-result.html,,2014-01-23,News,52e0a54538f0d87ee8852933
"Asian Shares Sag on Chinese Growth Anxiety, Emerging Currencies",Business Day,[],670,"Asian shares lurched to a 4-1/2 month low on Friday, extending the previous day's weakness as disappointing Chinese manufacturing data raised concerns over the economy, and investors sought safety in gold and the yen.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-markets-global.html,,2014-01-23,News,52e0a75d38f0d87ee885293a
IMF Says BOJ Inflation Target Likely to Take More Than 2 Yrs,Business Day,[],374,"Japan's economy is likely to take longer than the two-year official timeframe to reach the central bank's 2 percent inflation goal even though prices are rising steadily, an International Monetary Fund official said on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-japan-economy-boj.html,,2014-01-23,News,52e0a97c38f0d87ee885293d
"North Asia Trio Looks to Export, Consumption Boost in 2014, China Lags",World,[],884,"The first weeks of 2014 showed North Asia's manufacturing and export giants enjoying mixed fortunes, with South Korea and Japan starting the year positively, while China, the biggest of the trio, was still struggling to regain momentum.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/asia/23reuters-economy-northasia.html,,2014-01-23,News,52e0ad0038f0d87ee8852941
South African Strike Hits World's Top Platinum Producers,World,[],675,South African mines producing half the world's platinum shut down on Thursday as the sector's main union began a strike for hefty wage hikes their employers say they cannot pay.,Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/africa/23reuters-safrica-strikes.html,,2014-01-23,News,52e0b2a138f0d87ee8852950
ECB's Draghi Cautions Against Undue Optimism,Business Day,[],107,"European Central Bank President Mario Draghi cautioned Wednesday against undue optimism for the euro zone economy, saying there still were significant risks of setbacks to the recovery.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-ecb-draghi-caution.html,,2014-01-23,News,52e0b4ba38f0d87ee8852952
Standard Chartered Boss Says Takeover Talk Is 'Rubbish',Business Day,[],410,"Standard Chartered's chief executive said takeover talk that has resurfaced around his bank after recent problems is ""rubbish"" and the Asia-focused lender's prospects remain strong.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-davos-stanchart-ceo.html,,2014-01-23,News,52e0bf4638f0d87ee8852960
"Spain's Unemployment Rate Inches Up, Checking Talk of Recovery",Business Day,[],398,Spain's already high unemployment rate inched up in the fourth quarter in a bleak reminder of the challenges the country faces as it seeks to cement a fragile economic recovery.,Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-spain-economy-unemployment.html,,2014-01-23,News,52e0cf7338f0d87ee8852975
Thai Court Set to Rule on Whether February Election Goes Ahead,World,[],561,"Thailand's Constitutional Court could rule on Friday whether a February 2 election can go ahead, though whatever it decides there is little sign of a quick end to the political crisis dragging down Southeast Asia's second biggest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/asia/23reuters-thailand-protest.html,,2014-01-23,News,52e0d2f438f0d87ee885297a
Special Report: How Caterpillar Got Bulldozed in China,World,[],2513,"Asia's top mergers and acquisitions bankers gathered two years ago at the swanky Island Shangri La in Hong Kong to celebrate the top deals of 2012. As the transactions were being toasted, one was unraveling.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/asia/23reuters-caterpillar-china-special-report.html,,2014-01-23,News,52e0d51638f0d87ee885297d
"Euro Zone Business Gets Off to Strong Start for 2014, France Lagging-PMI",Business Day,[],555,"The euro zone's private sector started 2014 in much better shape than expected, with stronger growth across the region marred only by a continued downturn in France, surveys showed on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-poll-euro-zone-pmi.html,,2014-01-23,News,52e0dab338f0d87ee8852982
German Private Sector Starts 2014 on a High-PMI,Business Day,[],516,"Germany's private sector grew at its fastest pace in more than 2-1/2 years in January as factory orders flooded in, surveys showed on Thursday, marking a strong start to 2014 for Europe's largest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-german-pmi.html,,2014-01-23,News,52e0db6638f0d87ee8852983
FTSE Suffers Biggest Drop of 2014 on Weak U.S. Data,Business Day,[],525,"The main equity index suffered its biggest one-day fall this year on Thursday, weighed down by disappointing U.S. economic data and weak updates from Easyjet and Pearson.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-markets-britain-stocks.html,,2014-01-23,News,52e0db6938f0d87ee8852984
"French Business Activity Shrinks Again, but Pace Slows",Business Day,[],498,"French business activity shrank again in January, albeit at a slower pace than expected, a monthly survey showed on Thursday, adding to government pressure to revive the struggling corporate sector.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-france-economy.html,,2014-01-23,News,52e0e3d638f0d87ee8852990
"Iran Wants Full Nuclear Deal and Investment, Rouhani Tells Davos",World,[],1130,"Iran is determined to negotiate a comprehensive deal on its nuclear programme with major powers so it can develop its battered economy, President Hassan Rouhani said on Thursday, inviting Western companies to seize opportunities now.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/middleeast/23reuters-davos-iran-rouhani.html,,2014-01-23,News,52e0e8c138f0d87ee88529b0
"Euro Zone Starts 2014 on a High, China Falters",Business Day,[],727,"China's vast manufacturing industry shrank for the first time in six months and U.S. factory growth slowed a bit this month, but Europe's private sector got the new year off to a strong start, surveys on Thursday showed.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-global-economy.html,,2014-01-23,News,52e0f29838f0d87ee88529c7
Analysis: Hardest Yet to Come for France's Hollande on Reforms,World,[],929,"French President Francois Hollande has won cautious backing from Berlin, Brussels and financial markets for a centrist reform push that could be his last chance to get the euro zone's second largest economy motoring.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/europe/23reuters-france-reforms-analysis.html,,2014-01-23,News,52e0f6d638f0d87ee88529d9
Irish House Prices Rise 0.3 Percent Month-On-Month,Business Day,[],127,"Irish house prices grew by 0.3 percent month-on-month in December, the slowest monthly rise since May last year when prices began to firmly stabilise after a property crash, the central statistics office said on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-ireland-economy-property.html,,2014-01-23,News,52e0fbbf38f0d87ee88529e6
China's Economy Faces Severe Times This Year: Premier Li,Business Day,[],109,"China's economy faces a severe time this year and the government will be watching trends closely to ensure stable growth, Premier Li Keqiang was quoted by state radio as saying on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-china-economy-li.html,,2014-01-23,News,52e0fc7338f0d87ee88529e9
"Ukraine's Yanukovich Spurns Opposition, More Barricades Go Up",World,[],1006,Ukrainian anti-government protesters erected more street barricades in the capital Kiev early on Friday after opposition leaders emerged empty-handed from talks with President Viktor Yanukovich that were aimed at defusing two months of unrest.,Reuters,[],http://www.nytimes.com/reuters/2014/01/23/world/europe/23reuters-ukraine.html,,2014-01-23,News,52e1091b38f0d87ee8852a01
Wall Street Falls as China Data Trigger Selloff in Risky Assets,Business Day,[],606,"U.S. stocks fell on Thursday, with the Dow Jones industrial average recording its third consecutive day of losses, as risky assets sold off in wake of disappointing manufacturing data in China.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-markets-stocks.html,,2014-01-23,News,52e1102638f0d87ee8852a1f
U.S.'s Lew Sees Faster Growth Helping Government Finances,Business Day,[],244,"The Obama administration is increasingly confident the U.S. economy is turning a corner and that this will help government finances, Treasury Secretary Jack Lew said on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/23/business/23reuters-usa-economy-fiscal.html,,2014-01-23,News,52e1124138f0d87ee8852a27
